Country Name,"Country Code","Series Name","Series Code","2020 [YR2020]"
Madagascar,"MDG","Labor force, total","SL.TLF.TOTL.IN","14413268"
Malawi,"MWI","GDP (current US$)","NY.GDP.MKTP.CD","12182348212.7073"
Malawi,"MWI","Population, total","SP.POP.TOTL","19377061"
Malawi,"MWI","Urban population","SP.URB.TOTL","3376840"
Malawi,"MWI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2.90761995315552"
Malawi,"MWI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.717"
Malawi,"MWI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Malawi,"MWI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Malawi,"MWI","Labor force, total","SL.TLF.TOTL.IN","7444101"
Malaysia,"MYS","GDP (current US$)","NY.GDP.MKTP.CD","337337932675.152"
Malaysia,"MYS","Population, total","SP.POP.TOTL","33199993"
Malaysia,"MYS","Urban population","SP.URB.TOTL","25617115"
Malaysia,"MYS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.91697001457214"
Malaysia,"MYS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","75.938"
Malaysia,"MYS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","55.2293370944993"
Malaysia,"MYS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","61.5992242595204"
Malaysia,"MYS","Labor force, total","SL.TLF.TOTL.IN","16626594"
Maldives,"MDV","GDP (current US$)","NY.GDP.MKTP.CD","3746321936.37729"
Maldives,"MDV","Population, total","SP.POP.TOTL","514438"
Maldives,"MDV","Urban population","SP.URB.TOTL","209217"
Maldives,"MDV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.80046701431274"
Maldives,"MDV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","79.875"
Maldives,"MDV","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","68.3509799098356"
Maldives,"MDV","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","49.4270918346685"
Maldives,"MDV","Labor force, total","SL.TLF.TOTL.IN","242481"
Mali,"MLI","GDP (current US$)","NY.GDP.MKTP.CD","17465392915.9153"
Mali,"MLI","Population, total","SP.POP.TOTL","21224040"
Mali,"MLI","Urban population","SP.URB.TOTL","9319264"
Mali,"MLI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.76343011856079"
Mali,"MLI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.633"
Mali,"MLI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","36.3339442292221"
Mali,"MLI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","30.6566300509484"
Mali,"MLI","Labor force, total","SL.TLF.TOTL.IN","7330107"
Malta,"MLT","GDP (current US$)","NY.GDP.MKTP.CD","14933066818.9606"
Malta,"MLT","Population, total","SP.POP.TOTL","515332"
Malta,"MLT","Urban population","SP.URB.TOTL","488246"
Malta,"MLT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.86999988555908"
Malta,"MLT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","82.6536585365854"
Malta,"MLT","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","139.343271709283"
Malta,"MLT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","152.158116552827"
Malta,"MLT","Labor force, total","SL.TLF.TOTL.IN","275724"
Marshall Islands,"MHL","GDP (current US$)","NY.GDP.MKTP.CD","241722400"
Marshall Islands,"MHL","Population, total","SP.POP.TOTL","43413"
Marshall Islands,"MHL","Urban population","SP.URB.TOTL","33773"
Marshall Islands,"MHL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","13.6250038146973"
Marshall Islands,"MHL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","#N/A"
Marshall Islands,"MHL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","72.8953255653328"
Marshall Islands,"MHL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","35.5189134747051"
Marshall Islands,"MHL","Labor force, total","SL.TLF.TOTL.IN","#N/A"
Mauritania,"MRT","GDP (current US$)","NY.GDP.MKTP.CD","8405491201.74674"
Mauritania,"MRT","Population, total","SP.POP.TOTL","4498604"
Mauritania,"MRT","Urban population","SP.URB.TOTL","2488943"
Mauritania,"MRT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","1.88116002082825"
Mauritania,"MRT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.532"
Mauritania,"MRT","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","53.9940734735715"
Mauritania,"MRT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","40.6618529763678"
Mauritania,"MRT","Labor force, total","SL.TLF.TOTL.IN","1052229"
Mauritius,"MUS","GDP (current US$)","NY.GDP.MKTP.CD","11401050654.5624"
Mauritius,"MUS","Population, total","SP.POP.TOTL","1265740"
Mauritius,"MUS","Urban population","SP.URB.TOTL","515916"
Mauritius,"MUS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.60817003250122"
Mauritius,"MUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","74.1770731707317"
Mauritius,"MUS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","46.509554253716"
Mauritius,"MUS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","39.3741807773587"
Mauritius,"MUS","Labor force, total","SL.TLF.TOTL.IN","609445"
Mexico,"MEX","GDP (current US$)","NY.GDP.MKTP.CD","1090515389749.41"
Mexico,"MEX","Population, total","SP.POP.TOTL","125998302"
Mexico,"MEX","Urban population","SP.URB.TOTL","101719689"
Mexico,"MEX","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Mexico,"MEX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.133"
Mexico,"MEX","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","37.4232092321933"
Mexico,"MEX","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","39.4771444787025"
Mexico,"MEX","Labor force, total","SL.TLF.TOTL.IN","53127553"
"Micronesia, Fed. Sts.","FSM","GDP (current US$)","NY.GDP.MKTP.CD","408000000"
"Micronesia, Fed. Sts.","FSM","Population, total","SP.POP.TOTL","112106"
"Micronesia, Fed. Sts.","FSM","Urban population","SP.URB.TOTL","25709"
"Micronesia, Fed. Sts.","FSM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
"Micronesia, Fed. Sts.","FSM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.674"
"Micronesia, Fed. Sts.","FSM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","65.2941176470588"
"Micronesia, Fed. Sts.","FSM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","23.75"
"Micronesia, Fed. Sts.","FSM","Labor force, total","SL.TLF.TOTL.IN","#N/A"
Moldova,"MDA","GDP (current US$)","NY.GDP.MKTP.CD","11859730543.5525"
Moldova,"MDA","Population, total","SP.POP.TOTL","2635130"
Moldova,"MDA","Urban population","SP.URB.TOTL","1129127"
Moldova,"MDA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","6.38872003555298"
Moldova,"MDA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.166"
Moldova,"MDA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","49.9254534708056"
Moldova,"MDA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","27.1400030908938"
Moldova,"MDA","Labor force, total","SL.TLF.TOTL.IN","853713"
Monaco,"MCO","GDP (current US$)","NY.GDP.MKTP.CD","6739691604.79726"
Monaco,"MCO","Population, total","SP.POP.TOTL","36922"
Monaco,"MCO","Urban population","SP.URB.TOTL","36922"
Monaco,"MCO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Monaco,"MCO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","#N/A"
Monaco,"MCO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Monaco,"MCO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Monaco,"MCO","Labor force, total","SL.TLF.TOTL.IN","#N/A"
Mongolia,"MNG","GDP (current US$)","NY.GDP.MKTP.CD","13312981594.573"
Mongolia,"MNG","Population, total","SP.POP.TOTL","3294335"
Mongolia,"MNG","Urban population","SP.URB.TOTL","2261792"
Mongolia,"MNG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.659912109375"
Mongolia,"MNG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","72.141"
Mongolia,"MNG","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","55.1782978958072"
Mongolia,"MNG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","57.6603497333803"
Mongolia,"MNG","Labor force, total","SL.TLF.TOTL.IN","1359751"
Montenegro,"MNE","GDP (current US$)","NY.GDP.MKTP.CD","4769860740.74074"
Montenegro,"MNE","Population, total","SP.POP.TOTL","621306"
Montenegro,"MNE","Urban population","SP.URB.TOTL","419307"
Montenegro,"MNE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Montenegro,"MNE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","75.9317073170732"
Montenegro,"MNE","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","61.0093366878564"
Montenegro,"MNE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","25.9966855513088"
Montenegro,"MNE","Labor force, total","SL.TLF.TOTL.IN","271119"
Morocco,"MAR","GDP (current US$)","NY.GDP.MKTP.CD","121348138320.276"
Morocco,"MAR","Population, total","SP.POP.TOTL","36688772"
Morocco,"MAR","Urban population","SP.URB.TOTL","23309111"
Morocco,"MAR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","6.75430011749268"
Morocco,"MAR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.92"
Morocco,"MAR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","38.0516114364654"
Morocco,"MAR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","30.7956567880259"
Morocco,"MAR","Labor force, total","SL.TLF.TOTL.IN","11624124"
Mozambique,"MOZ","GDP (current US$)","NY.GDP.MKTP.CD","14028811071.7628"
Mozambique,"MOZ","Population, total","SP.POP.TOTL","31178239"
Mozambique,"MOZ","Urban population","SP.URB.TOTL","11559020"
Mozambique,"MOZ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","6.26059007644653"
Mozambique,"MOZ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.172"
Mozambique,"MOZ","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","66.339016229659"
Mozambique,"MOZ","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","29.58964629394"
Mozambique,"MOZ","Labor force, total","SL.TLF.TOTL.IN","13667433"
Myanmar,"MMR","GDP (current US$)","NY.GDP.MKTP.CD","78930257227.0908"
Myanmar,"MMR","Population, total","SP.POP.TOTL","53423198"
Myanmar,"MMR","Urban population","SP.URB.TOTL","16636518"
Myanmar,"MMR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Myanmar,"MMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","66.797"
Myanmar,"MMR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","26.452082209526"
Myanmar,"MMR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","28.652047116773"
Myanmar,"MMR","Labor force, total","SL.TLF.TOTL.IN","24060819"
Namibia,"NAM","GDP (current US$)","NY.GDP.MKTP.CD","10581585630.0773"
Namibia,"NAM","Population, total","SP.POP.TOTL","2489098"
Namibia,"NAM","Urban population","SP.URB.TOTL","1295152"
Namibia,"NAM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","9.44690036773682"
Namibia,"NAM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","62.829"
Namibia,"NAM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","41.7225012722559"
Namibia,"NAM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","33.4167716118874"
Namibia,"NAM","Labor force, total","SL.TLF.TOTL.IN","923666"
Nauru,"NRU","GDP (current US$)","NY.GDP.MKTP.CD","114626625.553023"
Nauru,"NRU","Population, total","SP.POP.TOTL","12315"
Nauru,"NRU","Urban population","SP.URB.TOTL","12315"
Nauru,"NRU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.16704988479614"
Nauru,"NRU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","#N/A"
Nauru,"NRU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","99.4152046783626"
Nauru,"NRU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","47.3684210526316"
Nauru,"NRU","Labor force, total","SL.TLF.TOTL.IN","#N/A"
Nepal,"NPL","GDP (current US$)","NY.GDP.MKTP.CD","33433670511.9364"
Nepal,"NPL","Population, total","SP.POP.TOTL","29348627"
Nepal,"NPL","Urban population","SP.URB.TOTL","6038773"
Nepal,"NPL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.18310117721558"
Nepal,"NPL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.246"
Nepal,"NPL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","34.1135757693508"
Nepal,"NPL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","6.80528982551322"
Nepal,"NPL","Labor force, total","SL.TLF.TOTL.IN","8164427"
Netherlands,"NLD","GDP (current US$)","NY.GDP.MKTP.CD","909793466661.481"
Netherlands,"NLD","Population, total","SP.POP.TOTL","17441500"
Netherlands,"NLD","Urban population","SP.URB.TOTL","16087342"
Netherlands,"NLD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.30000019073486"
Netherlands,"NLD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","81.409756097561"
Netherlands,"NLD","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","68.1963014575722"
Netherlands,"NLD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","78.2654765043376"
Netherlands,"NLD","Labor force, total","SL.TLF.TOTL.IN","9502135"
New Caledonia,"NCL","GDP (current US$)","NY.GDP.MKTP.CD","9435529927.2471"
New Caledonia,"NCL","Population, total","SP.POP.TOTL","271130"
New Caledonia,"NCL","Urban population","SP.URB.TOTL","193907"
New Caledonia,"NCL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
New Caledonia,"NCL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.8349512195122"
New Caledonia,"NCL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
New Caledonia,"NCL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
New Caledonia,"NCL","Labor force, total","SL.TLF.TOTL.IN","120527"
New Zealand,"NZL","GDP (current US$)","NY.GDP.MKTP.CD","211734532308.013"
New Zealand,"NZL","Population, total","SP.POP.TOTL","5090200"
New Zealand,"NZL","Urban population","SP.URB.TOTL","4413152"
New Zealand,"NZL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.98000001907349"
New Zealand,"NZL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","82.0560975609756"
New Zealand,"NZL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","22.3051879439032"
New Zealand,"NZL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","21.9162223168263"
New Zealand,"NZL","Labor force, total","SL.TLF.TOTL.IN","2893601"
Nicaragua,"NIC","GDP (current US$)","NY.GDP.MKTP.CD","12586970511.4131"
Nicaragua,"NIC","Population, total","SP.POP.TOTL","6755895"
Nicaragua,"NIC","Urban population","SP.URB.TOTL","3986789"
Nicaragua,"NIC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.63000011444092"
Nicaragua,"NIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.795"
Nicaragua,"NIC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","47.2152370200549"
Nicaragua,"NIC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","42.1845034157446"
Nicaragua,"NIC","Labor force, total","SL.TLF.TOTL.IN","3002671"
Niger,"NER","GDP (current US$)","NY.GDP.MKTP.CD","13744174689.9681"
Niger,"NER","Population, total","SP.POP.TOTL","24333639"
Niger,"NER","Urban population","SP.URB.TOTL","4045711"
Niger,"NER","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.8376100063324"
Niger,"NER","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.451"
Niger,"NER","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","25.7763964066285"
Niger,"NER","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","10.2855092327417"
Niger,"NER","Labor force, total","SL.TLF.TOTL.IN","9040992"
Nigeria,"NGA","GDP (current US$)","NY.GDP.MKTP.CD","432198936002.177"
Nigeria,"NGA","Population, total","SP.POP.TOTL","208327405"
Nigeria,"NGA","Urban population","SP.URB.TOTL","108242753"
Nigeria,"NGA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Nigeria,"NGA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","52.887"
Nigeria,"NGA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","8.23387544417195"
Nigeria,"NGA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","8.11831195360427"
Nigeria,"NGA","Labor force, total","SL.TLF.TOTL.IN","68632665"
North Macedonia,"MKD","GDP (current US$)","NY.GDP.MKTP.CD","12363580534.6811"
North Macedonia,"MKD","Population, total","SP.POP.TOTL","2072531"
North Macedonia,"MKD","Urban population","SP.URB.TOTL","1212058"
North Macedonia,"MKD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
North Macedonia,"MKD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","75.6931707317073"
North Macedonia,"MKD","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","70.4697821845457"
North Macedonia,"MKD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","57.7714758968318"
North Macedonia,"MKD","Labor force, total","SL.TLF.TOTL.IN","946571"
Northern Mariana Islands,"MNP","GDP (current US$)","NY.GDP.MKTP.CD","#N/A"
Northern Mariana Islands,"MNP","Population, total","SP.POP.TOTL","49587"
Northern Mariana Islands,"MNP","Urban population","SP.URB.TOTL","45520"
Northern Mariana Islands,"MNP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Northern Mariana Islands,"MNP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","#N/A"
Northern Mariana Islands,"MNP","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Northern Mariana Islands,"MNP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Northern Mariana Islands,"MNP","Labor force, total","SL.TLF.TOTL.IN","#N/A"
Norway,"NOR","GDP (current US$)","NY.GDP.MKTP.CD","362198318435.26"
Norway,"NOR","Population, total","SP.POP.TOTL","5379475"
Norway,"NOR","Urban population","SP.URB.TOTL","4463566"
Norway,"NOR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.90000009536743"
Norway,"NOR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","83.209756097561"
Norway,"NOR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","33.0852196473199"
Norway,"NOR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","32.2452592790462"
Norway,"NOR","Labor force, total","SL.TLF.TOTL.IN","2832047"
Oman,"OMN","GDP (current US$)","NY.GDP.MKTP.CD","75909397659.2978"
Oman,"OMN","Population, total","SP.POP.TOTL","4543399"
Oman,"OMN","Urban population","SP.URB.TOTL","3919863"
Oman,"OMN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Oman,"OMN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","74.757"
Oman,"OMN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","44.8197494245021"
Oman,"OMN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","47.0559509732967"
Oman,"OMN","Labor force, total","SL.TLF.TOTL.IN","2203911"
Pakistan,"PAK","GDP (current US$)","NY.GDP.MKTP.CD","300425666773.043"
Pakistan,"PAK","Population, total","SP.POP.TOTL","227196741"
Pakistan,"PAK","Urban population","SP.URB.TOTL","84437669"
Pakistan,"PAK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2.36571836471558"
Pakistan,"PAK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","66.269"
Pakistan,"PAK","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","17.4177214167425"
Pakistan,"PAK","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.29855904268724"
Pakistan,"PAK","Labor force, total","SL.TLF.TOTL.IN","72839475"
Palau,"PLW","GDP (current US$)","NY.GDP.MKTP.CD","251900000"
Palau,"PLW","Population, total","SP.POP.TOTL","17972"
Palau,"PLW","Urban population","SP.URB.TOTL","14555"
Palau,"PLW","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Palau,"PLW","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","#N/A"
Palau,"PLW","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Palau,"PLW","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Palau,"PLW","Labor force, total","SL.TLF.TOTL.IN","#N/A"
Panama,"PAN","GDP (current US$)","NY.GDP.MKTP.CD","53977000000"
Panama,"PAN","Population, total","SP.POP.TOTL","4294396"
Panama,"PAN","Urban population","SP.URB.TOTL","2937968"
Panama,"PAN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.90606999397278"
Panama,"PAN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","76.657"
Panama,"PAN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","34.4693202660392"
Panama,"PAN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","39.6079163347352"
Panama,"PAN","Labor force, total","SL.TLF.TOTL.IN","1986360"
Papua New Guinea,"PNG","GDP (current US$)","NY.GDP.MKTP.CD","23848265895.9538"
Papua New Guinea,"PNG","Population, total","SP.POP.TOTL","9749640"
Papua New Guinea,"PNG","Urban population","SP.URB.TOTL","1301089"
Papua New Guinea,"PNG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","1.35000002384186"
Papua New Guinea,"PNG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.787"
Papua New Guinea,"PNG","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Papua New Guinea,"PNG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Papua New Guinea,"PNG","Labor force, total","SL.TLF.TOTL.IN","2979848"
Paraguay,"PRY","GDP (current US$)","NY.GDP.MKTP.CD","35432178068.1814"
Paraguay,"PRY","Population, total","SP.POP.TOTL","6618695"
Paraguay,"PRY","Urban population","SP.URB.TOTL","4115703"
Paraguay,"PRY","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.30362010002136"
Paraguay,"PRY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.182"
Paraguay,"PRY","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","29.4891512735788"
Paraguay,"PRY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","33.6054991612435"
Paraguay,"PRY","Labor force, total","SL.TLF.TOTL.IN","3285518"
Peru,"PER","GDP (current US$)","NY.GDP.MKTP.CD","201705055938.653"
Peru,"PER","Population, total","SP.POP.TOTL","33304756"
Peru,"PER","Urban population","SP.URB.TOTL","26076625"
Peru,"PER","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.24667978286743"
Peru,"PER","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.665"
Peru,"PER","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","21.1492058178084"
Peru,"PER","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","22.3808017431295"
Peru,"PER","Labor force, total","SL.TLF.TOTL.IN","16830784"
Philippines,"PHL","GDP (current US$)","NY.GDP.MKTP.CD","361751116292.541"
Philippines,"PHL","Population, total","SP.POP.TOTL","112190977"
Philippines,"PHL","Urban population","SP.URB.TOTL","53187498"
Philippines,"PHL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.73481059074402"
Philippines,"PHL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","72.119"
Philippines,"PHL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","32.9667209917927"
Philippines,"PHL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","25.2028393100072"
Philippines,"PHL","Labor force, total","SL.TLF.TOTL.IN","42419079"
Poland,"POL","GDP (current US$)","NY.GDP.MKTP.CD","599449188399.108"
Poland,"POL","Population, total","SP.POP.TOTL","37899070"
Poland,"POL","Urban population","SP.URB.TOTL","22755739"
Poland,"POL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.19000005722046"
Poland,"POL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","76.6"
Poland,"POL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","47.3332871335243"
Poland,"POL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","52.9909243041795"
Poland,"POL","Labor force, total","SL.TLF.TOTL.IN","18245535"
Portugal,"PRT","GDP (current US$)","NY.GDP.MKTP.CD","229031860520.777"
Portugal,"PRT","Population, total","SP.POP.TOTL","10297081"
Portugal,"PRT","Urban population","SP.URB.TOTL","6827994"
Portugal,"PRT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.01000022888184"
Portugal,"PRT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.9756097560976"
Portugal,"PRT","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","39.190714226037"
Portugal,"PRT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","37.0467742388261"
Portugal,"PRT","Labor force, total","SL.TLF.TOTL.IN","5166305"
Puerto Rico,"PRI","GDP (current US$)","NY.GDP.MKTP.CD","103020300000"
Puerto Rico,"PRI","Population, total","SP.POP.TOTL","3281538"
Puerto Rico,"PRI","Urban population","SP.URB.TOTL","3070896"
Puerto Rico,"PRI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.38936138153076"
Puerto Rico,"PRI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","78.041"
Puerto Rico,"PRI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","43.2040093069036"
Puerto Rico,"PRI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","60.4127536029307"
Puerto Rico,"PRI","Labor force, total","SL.TLF.TOTL.IN","1135283"
