ARTICLE_ID;COMPANY_ID;PUBLICATION_DATE;INDUSTRY_ID;SOURCE_ID;KEY_WORDS_FOUND;SENTIMENT;RELEVANCE;BOOL_ARTICLE_READ
16222169;273515631;2022-11-01 05:44:03;53;268668342;issues, plaintiff, compensation, fee, cost, lawsuit, litigation, record, success, notice, resources , settlement, material, Ruling, regulation, fail, offer, change , increased risk, significant, loss, fluctuation, competitive, suffer, damage, recovery, capital;-1;10;0
12156271;31109522;2022-07-01 00:00:00;18;1081521637;strike, deny, affect;-5;3;0
23586881;770283;2023-01-11 00:00:00;50;2523307615;rise, yield, high, default, new, increase, weak, growth, challenge, issues, low, down, interest rate, leverage, interest, expenses, burden, record, deterioration, rating, reduce, credit rating, conflict, compliance, procedure, Fitch, investigation, offer, sell, appraisal, auditor, financial statement, affect, warrant, creditworthiness, risk, loss, credit, sales, change, investment, fee, currency, assignment, prohibited, reserves;0;1;0
11322654;7666043;2022-05-30 00:00:00;50;2523307615;Fitch, downgrade, transaction, note, stable, rating, risk, credit, reduction, default, weak, low, new, negative, upgrade, credit rating, transition, bad, SEC, asset, assessment, rating agency, material, interest, procedure, prohibit, reserve, issue, investigation, offer, sell, appraisal, auditor, financial statement, affect, warrant, creditworthiness, loss, sale, change, investment, fee, currency, assignment;-5;10;0
31488477;177698;2023-03-01 00:00:00;1;586359073;new, opportunity, critical, success, challenge, change, growth, notice, problem, hard, unemployment rate, low, retirement, shorting, pressure, stop, terms, compensation, acquisition, fall, impacted, resources, process, order, chance, down;-1;6;0
11770277;7715437;2022-06-21 21:38:14;15;1775732607;low, down, affect, close, high, trial, issue, suspension, delay, suffer, investment, reserve;3;6;0
15788839;51273456;2022-10-20 15:09:00;29;1883606747;acquisition, equity, strategy, cost, massive, issues, opportunity, transaction, investment, ceo, significant, growth, innovation, sales, strong, record;0;1;0
19663324;47312052;2022-12-16 16:32:40;34;3363794265;recall, issues, fear, error, affect, sales, alert, verdict, risk, sell, dispose of, purchase, concern, unable, unsafe;-3;5;0
11355935;12168815;2022-06-01 00:00:00;21;4080787974;funding, assistance, process, order, competitive;2;10;0
12428220;54792319;2022-07-11 00:00:00;2;1929679104;down, ceo, retirement;0;2;0
31953327;950649;2023-03-08 19:12:27;29;1054346714;challenge, criticise, note, new, process, firing, negative, collaborate, terms, investment, progress, fail, collapse, warning, criticism, exit, suffer, penalty, critical, transition, association, Ruling, down, threat, concern, authority, asset, essential;0;1;0
24698737;224446062;2023-01-15 18:00:00;15;1113959761;concern, fee, purchase, lack, investment, fear, decline, asset, Liability, exit, trustee, strike, sell, closing, cuts, shorting, resign, forfeit, Ruling, delay;0;1;0
12016500;323729197;2022-06-15 00:00:00;67;3921650185;Sorge, Import, Vertrag, Auftrag, fest, Investition, steigen, behindern, gefährden, Erfolg;3;2;0
19666052;4755655;2022-12-16 20:52:00;51;1883606747;stable, terms, casualty, rating, balance, strong, risk, capital, reduction, premiums, net loss, reserves, decline, steady, announcement, reorganize, bankruptcy, reduce, settlement, new, leverage, note, investment, adverse, impacted, competition, spread, fee, income, retirement, loss, contract, growth, issues, credit rating;0;1;0
16764385;26254919;2022-11-16 12:05:00;50;283128161;capital, gain, record, yield, ESG, commissioning, fee, expenses, investment, change , sell, reduce, offer, obligation, error, asset;0;5;0
13757331;10048730;2022-08-25 00:00:00;48;543739497;rating, rating agency, upgrade, stable, increase, capital, Liability, high, asset, premiums;5;2;0
25293464;26642;2023-01-22 00:00:00;35;2066932346;Dividende, Ausschüttungen, übernehmen, intensiv, profitieren, reduzieren, Erfolg, schwierig, Inflation, Gewinn;2;7;0
31883739;3694560;2023-03-07 11:57:50;46;1359101759;Fusion, übernehmen, abbauen;-5;1;1
13332286;407259223;2022-08-10 00:00:00;50;4154357336;lose, issues, financial statement, revenues, purchase, compliance, progress, asset, opportunity, increase, record, net loss, loss, high, expenses, acquisition, cost, interest , impacted, assessment, investment, reserves, sell, sales, low, complex, significant, resources , authority, change , new, suspend, order, critical, transition;-2;5;0
11110985;5598951;2022-05-19 00:00:00;69;1867071036;Umsatz, betragen;4;10;0
24351989;1417114;2023-01-17 00:00:00;16;1735159377;revenues, growth, new, credit, decrease, fee, boom, regulation;0;1;0
31530151;1022470;2023-03-02 07:57:00;6;486305866;interest, asset, offer, challenge, margins, reduce, opportunity, purchase, resources, sales, debts;0;1;0
11528623;8237625;2022-06-10 00:00:00;16;556822863;sale, process, hard, cut, export, sell, asset, strong, high, down, opportunity;0;2;0
13149377;113327401;2022-08-04 11:45:00;24;2169560392;revenues, increase, income, decrease, obligation, contract, backlog, strong, profitability, impacted, disruption, covid-19, record, significant, loss, challenge, cost, closing, expenses, substantial, expansion, new, margins, competitive, growth, high, material, low, difficulties, relocation, process, transition, constraint, terms, issues, opportunity, risk, debts, balance, capital, purchase, earnings, litigation, settlement, change , impairment, charge, allowances, write-down, asset, comparison, calculation, SEC, negative, Uncertainty, site closure, delay, reduce, strategy, acquisition, investment, competition, fluctuation, downturn, annual report, concern, profit, gain, sales, interest , provision, defer, account payable, Liability, equity, bad, compensation, proceeds from sale, borrowing, depreciation;5;1;0
15129441;7185234;2022-10-03 00:00:00;8;648089930;new, offer, regulator, cost, reserves, launch, competitive, down, success, premiums, issues, threat, refuse;2;4;0
31246034;318553117;2023-02-28 05:33:06;15;895046047;block, investment, interest, increase, order, low, asset, significant;5;2;0
12153140;8032825;2022-07-01 09:00:27;8;2965140623;suffer, terms, block, challenge, court, lose, rise, failure, shock, drop, down, new, high, restore, cost, competition, lack, funding, shorting, fail, goodwill, assessment, process, budget, destruction, commissioning, lawsuit, annul, capital;0;1;0
17773504;157350378;2022-12-15 00:00:00;15;4154357336;issues, high, massive, strike, down, plunge, acquisition, investment;0;1;0
16025431;9681732;2022-10-27 00:00:00;46;1929679104;capital, new, increase, charge, impairment, transformation, divestment, exit, resources ;0;2;0
17205875;34927163;2022-12-01 00:00:00;2;3266760159;revenues, new, profit, change, rise, costly, expensive, difficult, cost, budget, income, low, split, high, firing, hard, questionable, transition, sales, issues, crisis, threat;-5;3;0
32761794;45826318;2023-03-22 00:00:00;20;1081521637;opportunity, new, expansion, Ruling, strike;0;1;0
13958169;313055;2022-09-02 00:00:00;34;1435719199;price drop, fall, impacted, headline, pressure, cost, concern, slowdown, inflation , rise, interest rate, war, conflict, sensitive, expensive;0;1;0
32284974;22499164;2023-03-16 00:00:00;48;3649197504;export, fall, down, shrink, import, impacted, slump, contract, deficit, low, pressure, contraction, cuts, essential, concern, rise, strong, growth rates, growth, negative, steady, income, GDP growth, slowdown, worry, weakness, challenge;5;1;0
14340180;4304685;2022-09-12 21:55:43;29;2965140623;loss, collapse, hard, war, success, aid, increase, pressure, fall, critical, low, unemployment, new, government aid, drop, impacted, lack, closing, rating, block, warning, issues, prosecutor, threat, shorting, recall, purchase, high, income, Ruling, investigation, deny, violation, funding, punishment, regulation, affect, incorrect, Covid, death, down, retirement, worried, trial, fraud, charge, defeat, competitive, relentless, search, method, scare;-5;1;0
14502654;4154613;2022-09-15 00:00:00;28;3818966513;new, drastic, reduction, cost, concern, lack, redundancy, process, delay;0;6;0
16252705;374151764;2022-11-01 21:03:24;29;268668342;pressure, asset, acquisition, growth, offer, new, regulator, critical, ESG, sales;0;2;0
16314350;881588;2022-11-03 13:00:00;13;529606790;Ergebnis, Auftragseingang, Umsatz, Dividende, Veränderung;0;5;0
32277374;23297901;2023-03-15 00:00:00;57;1728243588;risky, liquidate, down, closing, inadequate, liquidity, insolvency, regulator, affect, high risk, fraud, money laundering, crisis, decrease, annual report, concern, accident, cuts, risk, strong, collapse;-5;3;0
13750551;20504010;2022-08-25 10:31:26;2;1601139357;turnaround, down, interest ;-2;6;0
14816451;320226531;2022-09-26 02:01:46;51;298367826;ceo, equity, new, opportunity, contract, hard, impacted, sustainable, progress, achievement, gap, change , issues, challenge, vibrant, stop, controversial, budget, crisis, high, complex, affect, alarming, blame, problem, lose, lack, insecure, strong, closing, note, spread, haircut;-2;4;0
32006704;1010108;2023-03-09 21:30:00;29;1883606747;strategy, terms, high, innovation, balance, investment, process;0;1;0
23891849;30133;2023-01-14 00:00:00;27;3762738417;asset, down, capital, profit, CFO, order, loss, gain, price decline, decline, compliance, accountant, investment;0;9;0
13787753;558213571;2022-08-27 00:00:00;15;1599739558;Hauptstadt;0;1;0
13891743;417421;2022-08-30 00:00:00;15;1872083650;issues, funding, increase, impacted, new, high, offer, assistance, resources , essential, leverage, negative, sustainable, launch, aid, gap, investment, competitive, sales;0;1;0
11797047;139813;2022-06-23 00:00:00;63;503739351;disruption, risk, high;-5;5;0
13952000;691641137;2022-09-01 00:00:00;27;2951325125;launch, offer, new, risk;1;10;0
8250184;129803824;2022-03-17 16:18:21;50;2652121518;announcement, disposal, change, breakdown, obligation, conversion, recall, settlement, interest;0;1;0
28742599;878979;2023-02-08 00:00:00;13;3068522905;significant, increase, new, opportunity, competitive, reduce, issues, achievement, process, dangerous, difficult, high, pressure, low, expensive, cost, challenge, loss, offer, upgrade, regulation, downturn, recovery, change, material, compliance, leakage, ESG;5;10;0
14237183;394038;2022-09-09 11:53:51;12;2293073229;(null);4;8;0
11092320;38708502;2022-05-18 10:01:51;50;2946553730;progress, term, fee, compliance, funding, capital, issue, acquisition, process, low, cost, exploit, critical, material, investment, resource, negative, risk, uncertainty, disclaim, obligation, new, offer, sell;0;1;0
27135523;249205;2023-02-01 13:00:10;44;268668342;strategy, regulation, extensive, catastrophic, growth, interest, disposal, split, intense, challenge, crucial;0;1;0
32353099;416620;2023-03-17 00:00:00;50;3436302576;Kursverlust, Kapital, Übernahme, Gewinn, Liquidität, Finanzkrise, Sorge, Schuld, gefährden, steigen, unsicher, Befürchtung, negative Auswirkung, verringern, unklar, Kapitalspritze, Krise, Problem, dramatisch, Großaktionär, verlieren, brechen, CEO, verfehlen, Staatshilfe, Finanzaufsicht, betroffen, schwer, stabil, zerstören, wesentlich;-2;10;1
23711340;24603346;2023-01-12 00:00:00;70;4275642837;shorting, gain, launch, competitive, ceo;3;3;0
31476558;382826;2023-03-01 00:00:00;3;4252584513;wesentlich, Neu, Innovation;3;2;0
16257906;217883430;2022-11-01 00:00:00;21;3780100366;launch, new, low, purchase, fall, sales, opportunity, sustainable, offer, terms, demonstration, stable, increase, competitive;0;1;0
17434930;676725595;2022-12-06 00:00:00;34;401632554;steigen, Kosten, Abschlag, niedrig, Anstieg, betrügen, Klage, in Verzug, Belastung, profitieren, kürzen, Gericht;2;2;0
14816870;112350;2022-09-25 00:00:00;55;4165348112;shortage, collaborate, cost, critical, breach, strategy, terms, leverage, resources , opportunity, success, ESG;0;10;0
32106253;384310550;2023-03-11 00:00:00;34;4006175592;sell;0;9;0
32697008;698583573;2023-03-21 14:21:18;17;895046047;search, surges, worsened, risk, boom, record profit, margins, rise, interest rate, high, inflation, loss, banking crisis, restriction, fear, contract, virus, strong, increase, fall, low, revenues, cancellation, reduction, hurt, earnings, offer, credit, change, cost, warning;10;4;0
11680103;28492682;2022-06-15 00:00:00;32;581192227;sell, fall, quit, change, high, surge;4;10;0
12969502;62535559;2022-07-29 07:01:59;53;1302119099;steigen, Inflation, stabil, Ertrag, Kosten;0;2;0
32229827;324487811;2023-03-13 00:00:00;6;2728540554;expansion, cuts, significant, increase, high, impacted, chance, decrease, disturbance;0;5;0
25152941;2015431;2023-01-21 00:00:00;50;4126054115;complaint, offer, allege, court, victim, ceo, resources, degradation, doubt, charge, terminate, order, compliance, deficiency, penalty, investigation, failure, regulation, fail, criminal, death, arrest, allegation, record, complex, crime, settlement, firing, closing, risk, transaction, significant, withdrawal, purchase, red flag, issues, expenses, currency, down, regulator, acquisition, extensive, high, investment, offense, fraudulently, illegal, profit, accountant, income, deny, violate, damage, dismiss, lawsuit;5;2;0
11676508;23462483;2022-06-16 13:00:02;55;2169560392;revenue, growth, gain, sale, new, investment, acquisition, strategy, leverage, increase, sale growth, concern, budget, offer, impact, opportunity, conversion, innovation, challenge, extensive;2;10;0
31905837;563574987;2023-03-03 00:00:00;15;3068522905;issues, high, low, assessment, announcement, new, ESG;-1;10;0
32298783;637413118;2023-03-16 00:00:00;46;1735159377;capital, intensive, critical, reserves, revenues, export, low, decline, increase, record, material, resources, import, high, breakdown, process, down, recovery, note, reduce, expensive, provision, deduction, purchase, new, charge, sales, order, change, expenses, profit, loss, impacted, cost, bad, earnings, disadvantage, illegal, investment, difficult, issues, rating, comparison, unclear, challenge, rise, inflation, currency depreciation, interest rate, insecurity, worsened, opportunity, gap;-4;6;0
17160278;30322913;2022-11-28 15:00:08;15;268668342;launch, trial, upgrade, new, process, opportunity, acquisition, demonstration, cost, risk, covid-19;0;1;0
15618495;312932093;2022-10-17 00:00:00;70;926246540;cooperation, recovery, disruption, covid-19, innovation, leverage, new, critical, growth, GDP growth, high, strong, cyber security, issues, closing, investment, serious, impacted, terms, shorting, goodwill, concern, transition, transformation, process, note, increase, negative, opportunity, challenge, cooperate, interest ;-2;4;0
32991619;546323641;2023-03-27 20:00:15;46;895046047;merger, acquisition, disposal, sell, ceo, takeover, growth, opportunity, reject, offer, change, stop, conflict, equity, closing, sales, debts, regulator, fail, note, exit;5;2;1
14401916;107593303;2022-09-14 09:59:00;58;4175721194;Fusion, Kapital, Wachstum, CEO, erheblich, Standard, Material;7;10;0
30376119;6022471;2023-02-23 09:31:07;15;3344901077;concern, increase, suspend, threat, misguided, record, ceo, warning, sensitive;-2;10;0
29260151;278212;2023-02-15 00:00:00;36;2066932346;minus, Inflation, fallen, stabilisiert, Zentralbank, Rückgang, besorgniserregend, EZB, verlieren, Material;0;1;0
10919974;675383333;2022-05-10 00:00:00;53;859046987;verlieren, verkaufen, spekulieren, Begriff, steigen, Finanzierung, übernehmen, Darlehen, schwer, Risiko, Nachteil, Abschlag, fallen, Verkauf, Ertrag, Kosten, Abschreibung, belasten, Sanierung, einmalig, kündigen, Schulde, sanieren, Abzug, veräußern, Problem, Vertrag, Verlust, Insolvenz;5;1;0
12501322;104714242;2022-07-13 00:00:00;16;1560874885;deny, high, concern, lose, down, note, ceo, change , collaborate, impacted, trustee, closing, violate, funding, risk, issues, process, corrupt, opposition, new, sell, regulation, sales, interest , progress, opportunity;0;1;0
11488730;7704259;2022-06-07 13:30:00;70;1883606747;expansion, contract, criminal, interest, threat, sale, demonstration, term, risk, uncertainty;0;1;0
13140745;313055;2022-08-04 00:00:00;34;3363754824;slowdown, reorganize, strong, sales, new, cuts, announcement, reduce, rise, cost, profit, fall, drop, low, lay off, mortgage, blame, high, inflation , increase, income, decline, earnings;-6;10;0
11123015;686757530;2022-05-19 00:00:00;15;2523307615;Fitch, rating, compliance, credit rating, default, conflict, interest, procedure, issue, investigation, offer, sell, appraisal, auditor, financial statement, affect, warrant, creditworthiness, risk, loss, credit, sale, change, investment, fee, currency, assignment, prohibit, reserve;0;1;0
20832890;35962803;2022-12-22 17:15:31;70;2254642377;process, ECB, capital requirements, load, capital, terms, note, strong, strategy, rating, material, risk, ESG, Uncertainty, change, currency, exchange rate, impacted, restriction, interest rate, default, disruption, inflation, credit, capital markets, creditworthiness, failure, fall, compensation, compliance, regulation, concern, crime, authority, supervision, stress test, dividend, withdrawal, recovery, down, conversion, litigation, proceedings, investigation, unfairly, issues, breach, human error, inadequate, challenge, competitive, increase, infringement, obligation, credit rating, transition, Liability, retirement, funding, liquidity, annual report, disclaim, new, sell, purchase;0;1;1
28102775;307430;2023-02-07 00:00:00;40;4073050427;launch, new, block, suffer, risk, low, procedure, obstruction, destruction, adverse, serious, innovation, relentless, Uncertainty, change;2;9;0
32351069;2975890;2023-03-17 00:00:00;46;1007630559;EZB, Zentralbank, Leitzins, stabil, Unsicherheit, Sorge, fest, Kapital, Liquidität, Skandal, Abbau, roten Zahlen, Neu, Großaktionär, abstürzen, Inflation, Bankenkrise;-5;2;1
12653783;92001;2022-07-18 00:00:00;49;1588865013;authority, sell, sales proceeds, reduction, obligation, loan, interest , order, proceeds of sale, charge, offer, asset, Liability, bankruptcy, accountant;0;1;0
27090798;79094759;2023-02-01 06:16:48;27;895046047;revenues, surges, Covid, Ruling, rise, covid-19, recovery, drop, strategy, new, contract, launch, strike, restriction, debts, bad, record, collapse, arrest, court, sentence, high, increase, strong, shortage;5;2;0
32433273;5920064;2023-03-18 18:50:00;16;201228862;criticism, down, threat, war, dispute, contest, resources, problem, closing, warning, conflict, sell, shorting, strong, steady, decline, aid, concern, criticize, issues, critics, critical, strike, interest, order, cost;-5;1;0
24314945;28873713;2023-01-17 00:00:00;50;3649197504;equity, innovation, growth, note, significant, capital, competition, plunge, fall, asset, exit, sales, margins, under pressure, expenses, investment, transaction, issues, high, profit, low, regulation, payout, pressure, terms, strong, risk, yield;0;1;0
24314159;30004174;2023-01-16 00:00:00;50;1797382261;new, regulation, lose, recovery, destruction, change, threaten, hazard, uproar, deny, sales, funding, assistance, firing, stress, controversial, Ruling, offer, fear, note, concern, harmful, pollution, lack, shorting, terms, down;0;1;0
28196367;36769828;2023-02-08 00:00:00;53;3762738417;capital, gain, closing, rise, increase, asset, transaction, revenues, investment, acquisition, terms, conversion, sell, sales, comparison, dynamic, decline, change, low, reduce, debts, equity, earnings, growth;2;10;0
16733998;585920294;2022-11-15 00:00:00;56;1417452560;(null);0;1;0
17216870;421556717;2022-11-30 06:43:35;56;396325047;down, unexpected, problem, nested, trial, error, cuts, note, terms, threat, shortage, launch;5;1;0
33007800;26934780;2023-03-28 00:00:00;46;3436302576;verkauft, übernehmen, Kredit, Abschlag, Verlust, Transaktion, Finanzkrise, CEO, defizitär, Chance, befürchten, schwierig, Sorge, Bankrun, Ärger, Mangel, unter Druck, Scheitern, Krise;0;9;1
12882801;880191;2022-07-26 00:00:00;50;110720559;expansion, asset, new, equity;5;2;0
12876640;551183611;2022-07-25 00:00:00;-1;3438284014;new, challenge, innovation, increase, compromise;0;2;0
28750223;58584555;2023-02-09 00:00:00;15;1884810895;change, adverse, impacted, high, appraisal, increase, assessment, rise, notice, note, yield, warning, complain, difficulties, interest, income, sell, appeal, complaint, process, capitalization, investment, criticism, court, Ruling, deduction, expenses, method, violate, industry leader, issues, authority, fear, loss, revenues, cost, resources, provision, offer, Liability, refuse, sales, restore, decline, credit, prohibited;-5;1;0
31952450;133845075;2023-02-27 18:53:52;15;3463869373;sue, Ruling, change, cost, regulation, authority, issues, under pressure, unlawful, obligation, reduction, opposition, note, assessment, compliance, reject, new;-5;4;0
11702338;9171046;2022-06-17 00:00:00;50;1902718347;sale, divestiture, strong, competitive, record, significant, resource, sustainable, concern, competition, term, debt, new, divest, critical, merger, investment, increase, transaction, growth, opportunity, announcement, change, close, uncertainty, risk, strategy, failure, litigation, authority, unreasonable, impact, termination, restructure, terminate, order, provision, obligation, disclaim, purchase, S&P, determination, high;0;1;0
32869772;31049340;2023-03-27 01:21:00;50;201228862;sales, scandal, fall, profit, equity, offer, premiums, low, reject, high, uncertain, balance, process, profit decline, cuts, asset, lose, concern, investment, down, disastrous, loss, sell, split, progress;-2;3;0
17108928;207221;2022-11-27 00:00:00;39;3762738417;profit, investment, order, loss, gain, price decline, decline;0;1;0
30819968;1674174099;2023-02-26 00:00:00;56;3762738417;closing, increase, transaction, SEC, sell, extensive, interest, purchase, CFO, offer, investment, yield, capital, gain, dividend, bad, decrease, dynamic, decline, loss, change, rise, low, reduce, debts, equity;0;6;0
14024366;24937;2022-09-07 09:24:56;58;1683896069;launch, new, block, drop, change ;1;10;0
20731532;1938237;2022-12-22 00:00:00;8;4016294479;Kosten, Neu, Ergebnis, negativ, Anstieg, Krieg, steigen, Kapital, Kapitalerhöhung, veräußern, Dividende, stabil, Ausschüttungen, Aktienrückkauf, Umsatzplus, Gewinn, schwer, Umsatz, Wertminderung, niedrig, belasten, Investition, minus, übernehmen, Auftrag, Personalabbau, Abbau, Sozialplan, Abgänge, Gewinnwarnung, Verschlechterung, verkauft, Vertrag, Finanzvorstand, Herausforderung, Transaktion, Behörde, Erwerb, Akquisition, Rekord, Umsatzzuwachs;5;3;0
20731785;47555703;2022-12-21 00:00:00;53;4154357336;issues, closing, capital, new, change;0;1;0
31792360;6515217;2023-03-06 13:38:52;50;2169560392;closing, record, order, concern, strategy, provision, significant, Uncertainty, difficult, obligation, new, currency, fluctuation, change, expenses, cost, Ruling, regulation, authority, Liability, litigation, disruption, accident, breakdown, CFO;0;1;0
15936911;98506;2022-10-25 07:13:03;2;895046047;rise, high, surges, profit, growth, strong, new, increase, dividend, stop, low, investment, cuts, down, cost, debts, record, gain, terms;-2;1;0
17747390;24933720;2022-05-13 00:00:00;15;4073050427;contract, order, reduce, increase, firing, sustainable;0;1;0
15250193;100231;2022-10-06 00:00:00;61;1081521637;interest , growth, investment, note, high, cost, expansion, rise, closing;4;9;0
31221484;25798865;2023-02-28 00:00:00;21;1525101562;intensive, authority, pressure, revenues, boom, increase, high, problem, export, contract, fail, investment, capital, number of employees, low, change, reduce, environmental pollution, resources, refuse, investment projects, new;-7;7;0
11380092;4372212;2022-06-02 00:00:00;53;348421420;high, bad, strong, steady, income, offer;5;2;0
22162006;655510274;2023-01-02 00:00:00;53;214695019;process, new, negative, low, launch, growth, high, inflation, terms, strong, gain;-2;8;0
17176006;8185600;2022-11-29 00:00:00;8;1417452560;Umsatz, wesentlich;0;2;0
13211398;33451880;2022-08-06 00:00:00;33;450548119;scandal, risk, shorting, boom, equity, capital, error, note;0;2;0
17517653;538049573;2022-12-09 00:00:00;-1;522548643;fehlen, erheblich, Mangel, klagen, kritisieren, Chance, Krieg, kritisch, schwierig, leiden, Gewinn, schwer, Verfahren, profitieren;-2;1;0
11199989;882894;2022-05-12 08:19:20;63;3441165256;quit, war, conflict, down, suspend, new, condemn, aid, impairment, charge, record, sanction, high, suffer, downturn, revenue, income, investment, exit, divestment, loss, profit;-9;7;0
15493061;3590645;2022-10-13 00:00:00;48;2564570703;loan, credit lines, terms, investment, capital, expansion, increase, borrowing, new, debts, equity, loss, funding;0;2;0
32019860;12932859;2023-03-10 00:00:00;50;3762738417;capital, gain, dividend, closing, rise, increase, ceo, sell, premiums, revenues, growth, high, bad, dynamic, decline, loss, yield, low, reduce, debts, equity, turnover, earnings;8;6;0
11177388;2402102;2022-05-22 22:30:35;53;2738838337;court, interest, record;-5;1;0
20735476;716374628;2022-12-22 00:00:00;50;4109883212;funding, miss, loan, investment, capital, expansion, ceo, impacted, revenues, growth, offer, procedure;5;2;0
16577957;3110663;2022-11-11 00:00:00;46;3762738417;down, profit, loss, ceo, investment, order, gain, price decline, decline, S&P, asset;0;2;0
13933496;27763231;2022-09-01 10:00:04;29;268668342;launch, new, increase, budget, strategy, contract, process, charge, fee, sell, revenues;3;2;0
32179801;312546;2023-03-13 00:00:00;29;297707270;balance, change, new, war, stop, restore, ceo, challenge, difficult, high, commissioning, significant, process, recovery, increase;0;1;0
10996429;232600754;2022-03-22 00:00:00;20;45409739;offer, cost;0;4;0
14396931;42083601;2022-09-14 00:00:00;32;1525101562;funding, investment, expansion, material, revenue target, record, revenues, launch, assessment, challenge, significant, capital;0;1;0
14315120;394038;2022-09-12 10:11:48;12;1302119099;capital markets, announcement, share buyback, purchase, transaction, commissioning;0;10;0
31883684;532962348;2023-03-07 12:00:00;56;1883606747;increase, shortage, process, material, competitive, rise, leverage, offer, challenge, success, cost, sell, sales, high, launch, complex, reduce;4;10;0
23441745;547038150;2023-01-09 00:00:00;48;1872083650;fraud, covid-19, issues, sentence, loan, offense, order, terms, massive, defraud, court, fraudulently, funding, fraudulent, impacted, exploit, aid, high, stealing, stop, criminal, unlawful, allegation, disaster, complaint;0;3;0
23906323;35962803;2023-01-13 18:25:34;70;895046047;loan, loss, significant, risky, terms, resources, issues, cuts, low, plunge, interest rate, inflation, debts, sales, acquisition, constrains, down, profit, investment, process;-3;2;0
13584942;523191;2022-08-19 00:00:00;39;811497364;worry, problem, opportunity, fear, new, fail, challenge, lose, closing, change , bribing, offer, down, failure, afraid, strong, determination, balance, guilt, insecurity, insecure, turmoil, contest, difficult, rise, high, achievement, significant;2;3;0
15616362;12315144;2022-10-17 00:00:00;15;3940561242;kritisch, gefährden, ausgefallen, Gefahr, Naturkatastrophen, Terrorismus, Versagen, Zerstörung, befürchten, Enttäuschung, drohen, Katastrophe, verlieren, Behörde, Cybersicherheit, Warnung, Defizit, Problem, zerstören, kritisieren, Risiko, betroffen, Krise;5;2;0
14071596;408612;2022-09-05 14:18:56;67;2179473588;steigen, Krieg, niedrig, Gewinn, verkauft, Vertrag, fest, Erlöse;0;1;0
14915057;1758595171;2022-09-29 07:00:44;29;1302119099;Verordnung, stabil, reduzieren, Auftrag, Auftragseingang, Risiko, Unsicherheit, angespannt, beeinflusst, schwer, Chance, Engpässe, Umsatz, Standard;3;8;0
13092935;611746176;2022-08-02 14:00:09;56;268668342;sustainable, resources , ceo, change , impacted, new;0;1;0
12897792;7728218;2022-07-26 00:00:00;50;4154357336;issues, capital, purchase, warrant, asset;0;1;0
13937098;58010620;2022-08-31 00:00:00;28;2882828671;new, sell, closing, stop, anxious, fee;0;10;0
17499296;251492;2022-12-08 00:00:00;51;179163658;new, extensive, risk, Liability, change;0;1;0
32988049;47100928;2023-03-27 13:00:15;56;268668342;offer, essential, ceo, progress, strategy, critical, new, strong, sales, assistance, terms, growth, resources, innovation, change, issues, radical, hard, breach, alert, challenge, reserves;3;2;0
8825836;4369906;2022-03-28 14:29:10;28;2652121518;equity, launch, risk, concern, new, competition, investment, revenues, shorting, increase, high, yield, terms, cost, stress, balance, budget, difficult, sell, split, Ruling, criticize, note, critical, order, crisis, rollover, debts, war, impeachment, scandal, oust, opposition, uncertain, inflation , strong, cuts, margins, currency, low, change , interest , Covid, competitive, restriction, earnings, profit, downgrade, severe, takeover, growth, doubt, asset write-down, challenge, destruction, Uncertainty, conflict, vulnerable;5;1;0
21311787;27763231;2022-12-26 00:00:00;29;450548119;crime, firing, unexpected, opportunity, credit, lose, deny, afraid, record, Ruling, awkward, loss;0;1;0
28445197;289360361;2023-02-09 18:43:23;28;2965140623;controversy, accuse, reduce, pressure, change, concern, lack, substantial, decline, suspicion, criticize, new, yield, credit, high, opportunity, discrepancy, increase, process, reject, warning, violate, regulation, significant, terms, note, critical, closing, worry, resources, trouble;0;1;0
16020462;728447;2022-10-27 00:00:00;56;450548119;down, firing, strike, decline, crime, increase, change , new, restriction, Ruling, stop, prosecutor, bad, worry, loss, danger, purchase, court, appeal, regulation, theft, harmful, high, reduction, victim, rise, cuts, union, process, trouble, surges, issues, low, disadvantage, convicted, criminal, illegal, prohibited, arrest, rage, accuse, charge, negligent, reject;0;1;0
33102716;34166399;2023-03-29 00:00:00;21;1894882610;Aufschwung, Verlust, steigen, minus, Gewinn, Umsatz, Investition, schwach;-7;9;0
11571798;655286054;2022-06-12 00:00:00;50;1081521637;challenge, progress, intensify, income, difficult, launch, stop, process;5;1;0
28278827;21171;2023-02-08 17:00:06;56;268668342;ceo, impacted, strategy, growth, announcement, debts, innovation, new, strong, hard;0;1;0
10828202;97316303;2022-05-05 00:00:00;15;2869196126;Corona, Zuwachs, Rückgang, minus, schwierig, Investition, Material;3;4;0
28616354;103800;2023-02-10 00:00:00;48;1035195497;new, investment, capital, asset;5;2;0
13406131;60305876;2022-08-13 08:45:45;16;2095088591;liquidation, notice, order, liquidator, closing, down, creditor, court, sell, asset, debts, insolvency;0;1;0
22336063;4288186;2023-01-03 13:28:00;13;1883606747;new, sales, terms, growth, gain, competitive, challenge, success, low, opportunity, costly, search, investment, process, issues, squeeze;0;1;0
31531952;285467;2023-03-02 00:00:00;44;51680132;cuts, cost, sell, suffer, change;-7;6;0
17168901;214934999;2022-11-29 00:00:00;15;3838303690;down, compromise, fear, breach, restore, death, certificate, terrorism, fraud, weak, lack, victim;-5;1;0
